#"Step","Potential Energy (kJ/mole)","Temperature (K)"
335000,-1302709.0324488562,383.6798476596845
335500,-1302704.6661105542,344.09475058872573
336000,-1302699.5484501326,416.51927391905343
336500,-1302700.5107208309,369.96978033350615
337000,-1302693.7080232857,327.8570455300118
337500,-1302697.7957353469,477.81467338869504
338000,-1302646.993925979,435.6934440197028
338500,-1302673.1069894838,479.4343893375188
339000,-1302678.0356430062,506.50471857768997
339500,-1302649.0085802898,361.94102661960807
340000,-1302676.8523993937,343.60448430246737
340500,-1302686.5003754518,382.443892808345
341000,-1302671.0007495435,300.69466332232753
341500,-1302703.905032262,539.2708397074115
342000,-1302689.1003813904,486.1886479218306
342500,-1302699.0442596492,427.21593176254066
343000,-1302705.851525147,372.16778867439035
343500,-1302699.5993314395,298.4787331469422
344000,-1302694.3312103632,294.5678231593804
344500,-1302692.0057959126,280.20890368304964
345000,-1302693.0446626856,424.8336382630027
345500,-1302680.2624507833,370.3077820660424
346000,-1302704.5352156623,404.35524246987245
346500,-1302681.8677842563,361.2689665339333
347000,-1302678.557391221,247.43395700587953
347500,-1302704.5364558538,365.9472137306737
348000,-1302717.6406382944,325.6715621068025
348500,-1302723.0667440488,379.1311136945166
349000,-1302709.602916379,388.4439659914029
349500,-1302691.2828193035,343.93304493349376
350000,-1302709.4878890605,461.8482555282852
350500,-1302690.4143640155,503.21073424271367
351000,-1302654.8861779913,457.8621755052115
351500,-1302670.647575807,538.0951653169934
352000,-1302697.2984815168,383.2495371815861
352500,-1302695.7245173005,360.51150926634045
353000,-1302699.7663693805,375.62654449926345
353500,-1302736.8080811077,482.18308207733446
354000,-1302707.8869433675,420.38709362090214
354500,-1302704.22259902,432.669668670442
355000,-1302690.255763548,488.4776507986261
355500,-1302670.8183103646,464.8866170232777
356000,-1302709.0114249326,366.13839530695105
356500,-1302704.6807543535,337.3560918768174
357000,-1302700.9227550798,289.28239322373616
357500,-1302716.4788947399,343.8693584334113
358000,-1302689.571909789,313.3026256923169
358500,-1302697.0398345813,432.71833559987874
359000,-1302694.4152747977,500.5631246530956
359500,-1302703.2801239183,426.95787231924714
360000,-1302683.3398705197,331.14483907041955
360500,-1302664.4761719839,340.01360527231174
361000,-1302672.7132925584,314.1664855598053
361500,-1302700.844289145,435.0331107913017
362000,-1302661.254548528,323.17198980496823
362500,-1302658.1286109511,386.42766144886485
363000,-1302679.890620936,474.63724972442196
363500,-1302702.098450375,401.1329989904826
364000,-1302677.5607985856,429.3125249295531
364500,-1302690.8381125582,531.6253743842487
365000,-1302674.015739248,517.464398229105
365500,-1302689.9041704207,474.1965720173302
366000,-1302688.0433891371,412.83084710570967
366500,-1302688.1368612158,350.51470440087223
367000,-1302692.2409072185,343.8900366489236
367500,-1302688.785960788,345.3399349888859
368000,-1302694.2456563641,353.1892848476924
368500,-1302670.8078554675,329.4596595591268
369000,-1302683.5017875223,430.38178670940914
369500,-1302677.417303059,310.00273795325984
370000,-1302685.4523613127,355.90784023734085
370500,-1302683.6543900652,389.05167358498363
371000,-1302694.7533750008,436.53804823895723
371500,-1302690.1792891186,429.0746745530617
372000,-1302690.7711983644,373.3106453252927
372500,-1302718.085311765,453.82277220100264
373000,-1302684.9426326232,454.0883026246591
373500,-1302697.2636895608,513.7967803253947
374000,-1302678.7861513225,359.00906684738436
374500,-1302658.1558939517,373.12605045232334
375000,-1302647.3440691517,342.77028380862816
375500,-1302651.9119548784,452.7926055671915
376000,-1302677.987359368,504.8163145485901
376500,-1302661.855364168,342.0509069059516
377000,-1302695.026436696,505.60449611967573
377500,-1302664.8376843703,350.0134344547179
378000,-1302685.9765678062,480.43050460003906
378500,-1302685.860441814,379.16272184039167
379000,-1302673.3518617828,386.30895692099574
379500,-1302705.255976209,378.3563510875973
380000,-1302705.0830324306,332.47467037862043
380500,-1302716.4525002833,468.4006833226485
381000,-1302713.3829612972,395.9036710987209
381500,-1302697.1530439518,385.5494096451556
382000,-1302704.068786769,449.91892384116323
382500,-1302704.5783417993,516.2230672606155
383000,-1302688.2469569175,425.85039404828444
383500,-1302688.9015082638,332.413404491294
384000,-1302674.245531314,321.8436559787844
384500,-1302678.1352647636,306.6340945819318
385000,-1302711.2346498698,370.8587358656646
385500,-1302684.397708842,398.959899261026
386000,-1302678.4024033626,482.7575272728127
386500,-1302664.6128386345,367.92152543655516
387000,-1302682.1278207817,369.1878420308616
387500,-1302663.5132506571,314.0587048295767
388000,-1302688.0491570246,467.4641744415831
388500,-1302697.290099267,427.23007358989196
389000,-1302680.6627915208,366.5816156556661
389500,-1302650.8258340338,233.1836019503427
390000,-1302676.47844201,411.58848377793765
390500,-1302681.5724340584,401.5995282740775
391000,-1302701.175383876,431.95580183445134
391500,-1302706.0864979085,406.57210371797464
392000,-1302691.5411064741,276.70370297101834
392500,-1302687.4873373355,343.24598519180273
393000,-1302730.8251110064,413.6877847320618
393500,-1302716.470670092,424.37658789810786
394000,-1302711.0679529058,378.11518569689633
394500,-1302693.5887328451,383.2125148055336
395000,-1302704.97728825,371.8337460653286
395500,-1302679.310436847,390.2753821854732
396000,-1302712.3405452357,403.83282280443274
396500,-1302700.3804298502,383.8046099251259
397000,-1302693.7203502497,387.1743761204746
397500,-1302702.4882634124,448.0497009372837
398000,-1302667.2824760692,324.582423602503
398500,-1302682.8941083106,464.9414765455054
399000,-1302692.4204942072,434.77640335015576
399500,-1302698.9678360613,526.8913953651419
400000,-1302688.4123390415,395.4332422968151
400500,-1302685.3235534206,302.77693979825324
401000,-1302676.9238763843,457.8723482772152
401500,-1302679.7008071009,345.659071426563
402000,-1302719.8566857164,396.6002940224217
402500,-1302686.893452927,314.32120113099455
403000,-1302699.3977623014,371.994122517182
403500,-1302710.0640395016,410.36382075930635
404000,-1302665.8099537566,412.0694265084339
404500,-1302692.6310183725,548.9601229746813
405000,-1302668.8960194886,443.0127083057076
405500,-1302676.2144674773,408.3005672391937
406000,-1302689.2033975362,513.7894387754075
406500,-1302697.6178044635,353.35789416865026
407000,-1302670.2359645674,365.44742338176076
407500,-1302716.4091114698,391.0335989918217
408000,-1302695.681582599,412.6194502436275
408500,-1302687.7093172253,330.02600920166753
409000,-1302696.0406139523,372.0545423416906
409500,-1302652.4462791886,339.841905323453
410000,-1302698.8221045854,401.4261044876935
410500,-1302684.9697263297,340.0801150768562
411000,-1302667.4662458496,339.1433119226328
411500,-1302681.258461839,359.7067208032865
412000,-1302690.1409271127,379.24260480615095
412500,-1302695.312258254,290.9059992397965
413000,-1302675.9560441135,294.1277372847982
413500,-1302678.910864547,387.54551396714464
414000,-1302695.416776443,301.4227707711999
414500,-1302694.734872162,255.37429895889335
415000,-1302691.5052963048,390.50294319204664
415500,-1302690.4648379374,284.4740422992802
416000,-1302696.9339812447,295.32513093898694
416500,-1302693.1396427483,429.20677436019855
417000,-1302684.0403524132,309.52573381058085
417500,-1302688.859052245,465.9331657331111
418000,-1302685.5722804747,634.5896291976287
418500,-1302677.816362757,359.823368114404
419000,-1302670.3699854915,294.28881598018995
419500,-1302671.0078971377,315.8032074677226
420000,-1302671.5729350948,339.86248479365133
420500,-1302680.6403538699,498.5188729908541
421000,-1302697.9910907578,469.3664607416064
421500,-1302675.9655924903,476.4555240166142
422000,-1302658.3551973782,479.1032040120678
422500,-1302671.395943634,416.07131885092707
423000,-1302674.1947163325,523.4010090799584
423500,-1302664.820170399,367.25221677654713
424000,-1302684.0979989306,476.3853017230812
424500,-1302700.0442923594,388.9624752082753
425000,-1302682.6035010507,437.2632452540758
425500,-1302696.9247835544,484.1004361216127
426000,-1302711.451906013,361.4502134118476
426500,-1302684.3340527464,297.957731294384
427000,-1302670.3654110767,395.785377728403
427500,-1302666.6007318436,520.1453329765956
428000,-1302649.3220367997,531.7133061497951
428500,-1302687.173127012,401.7360801893537
429000,-1302686.8454671165,389.1633334166537
429500,-1302692.7660507043,494.8307292217803
430000,-1302696.6293263815,351.7720967246719
430500,-1302677.6468157698,316.1485162438576
431000,-1302694.5578047645,313.43486417196874
431500,-1302700.106330235,406.94976078610244
432000,-1302674.8375240294,381.58780157394193
432500,-1302683.935529399,302.8634161315491
433000,-1302703.266818679,372.56422988241644
433500,-1302680.9325624623,442.7088689640216
434000,-1302682.5962629912,492.9183274318303
434500,-1302685.7632631275,500.414115473397
435000,-1302673.3463605552,366.67587545613594
435500,-1302655.2801666528,249.42201703250709
436000,-1302698.4088266692,346.51060851693967
436500,-1302697.7432401308,367.9057063326928
437000,-1302700.4329879887,423.24416551860924
437500,-1302676.2069109266,462.39940359242996
438000,-1302670.2042563318,484.21761082185105
438500,-1302668.8434780142,410.77487773056305
439000,-1302666.9292266015,358.47103072138407
439500,-1302676.257821,603.5896996004551
440000,-1302663.228240237,490.82561019680105
440500,-1302666.6166397717,310.5814752252946
441000,-1302683.920992434,519.0245193054476
441500,-1302670.8548661254,346.2831860900159
442000,-1302678.3652751234,376.81467837222425
442500,-1302685.101132208,390.28845241165743
443000,-1302705.9953202896,386.24964074428146
443500,-1302654.9729134557,364.7855517990655
444000,-1302683.4486830556,438.8658984046385
444500,-1302675.7621940067,412.5324150497545
445000,-1302686.337351597,343.90350979817174
445500,-1302677.4140705531,354.9744870863033
446000,-1302671.0969581653,384.7528136487302
446500,-1302691.167354526,471.85206696786423
447000,-1302703.4807436888,395.57046723651894
447500,-1302673.3000776765,333.6749635491785
448000,-1302703.2453752877,298.74156678927193
448500,-1302698.9574460266,455.1582595387052
449000,-1302643.7346982807,258.82206535242483
449500,-1302697.9849513872,381.9281996759758
450000,-1302702.3047936878,390.800895593942
450500,-1302708.806069736,566.1448561148651
451000,-1302662.054945828,454.9765808233072
451500,-1302663.854928494,437.17130852861794
452000,-1302680.9203309172,377.76960381779213
452500,-1302697.8353631422,344.69563888062453
453000,-1302720.324078606,426.57088365048844
453500,-1302692.92572659,482.91887764224174
454000,-1302688.3892074267,521.8098312089354
454500,-1302687.034892469,451.45967974881273
455000,-1302686.7174780779,488.2491994730836
455500,-1302648.019956661,420.7744438112996
456000,-1302670.668966781,514.8627607941198
456500,-1302661.6548793132,487.6624897106726
457000,-1302664.0347262637,562.3699834312108
457500,-1302673.9782934117,485.9516088063912
458000,-1302695.3456704442,430.4639732003264
458500,-1302686.5217788043,357.40804104713555
459000,-1302689.1466856229,431.1566932024219
459500,-1302696.7289029707,358.08692953724227
460000,-1302695.5844328024,437.00528665068487
460500,-1302683.337978709,323.3193702173293
461000,-1302693.3081312282,486.3808767517153
461500,-1302681.2529457163,460.7989364280688
462000,-1302672.052924435,520.4080609061774
462500,-1302685.361232823,425.0989054351279
463000,-1302696.163913267,414.97754728358626
463500,-1302698.8421666524,372.82284975817026
464000,-1302695.0005714726,392.3934657241032
464500,-1302690.2433790357,381.90590169184657
465000,-1302666.6053685274,580.0530055036845
465500,-1302678.0665099435,455.74408292755044
466000,-1302685.4555816387,400.3696217861069
466500,-1302684.6215756226,345.20868601017787
467000,-1302677.8447832689,449.41219699148155
467500,-1302659.773049175,503.3738906115334
468000,-1302682.7551010242,501.05047516559574
468500,-1302677.027840691,411.0800366373676
469000,-1302652.7303354386,430.21000994877755
469500,-1302640.476394163,478.612772994186
470000,-1302664.4795401588,538.3392549996972
470500,-1302698.7649749268,583.0242871757814
471000,-1302702.8405246732,450.4031480067473
471500,-1302668.4544767954,336.5169067128413
472000,-1302691.3627545296,293.94413032127864
472500,-1302693.9589662228,364.19733249882154
473000,-1302681.4775986709,427.65290120114975
473500,-1302696.5239162059,286.6414048697748
474000,-1302700.035411246,361.9696668834921
474500,-1302686.1263765674,382.72071674539916
475000,-1302702.886473658,489.47050434014574
475500,-1302673.6537709062,476.76183976608326
476000,-1302713.2454439045,533.5922382778186
476500,-1302622.8497396798,267.1643796704578
477000,-1302660.6248118354,350.64542159086784
477500,-1302691.6753461869,376.1523339503326
478000,-1302688.4293449118,421.1220769265709
478500,-1302672.686849591,362.1935008630541
479000,-1302650.6054321649,322.75508817444165
479500,-1302682.9227684266,391.9728632430843
480000,-1302661.7934012362,334.64270697487603
480500,-1302718.1570634071,408.44316152336063
481000,-1302684.1042608263,322.8087119057175
481500,-1302680.0244089987,350.7064788635113
482000,-1302685.1874299396,303.7501620248196
482500,-1302693.0510874444,452.91050440053937
483000,-1302671.936962932,575.5021588948186
483500,-1302678.8403291034,480.87889102616
484000,-1302692.7608779198,471.78609234300643
484500,-1302661.9322990335,321.02357000400656
485000,-1302686.5834189474,465.5971625384613
485500,-1302683.127760348,405.1017167202393
486000,-1302709.2156803224,418.3741143154331
486500,-1302691.441455363,345.05959338935367
487000,-1302648.0141679032,328.0103076867184
487500,-1302668.649579712,423.8355482042593
488000,-1302670.7247875722,426.73701804443465
488500,-1302651.9490374718,479.5828839475055
489000,-1302681.8016045652,465.30420525588613
489500,-1302642.3177017618,426.152451751492
490000,-1302658.8975751617,530.2052190459103
490500,-1302640.2105595495,511.62051796502305
491000,-1302669.1087415072,444.26733377701186
491500,-1302688.830276508,397.318370779504
492000,-1302685.7350494987,360.08484818949404
492500,-1302688.4175260998,542.7827211988327
493000,-1302695.3217607383,401.0825586596166
493500,-1302707.0070704482,352.8159495651273
494000,-1302691.7332633196,378.1757098057057
494500,-1302670.068484809,497.16726403781877
495000,-1302687.8754323977,528.6167269755638
495500,-1302668.9557499068,420.8705753425937
496000,-1302701.886238562,398.5876945646679
496500,-1302715.0402884192,292.51592969788396
497000,-1302721.461567997,546.8959899706878
497500,-1302665.2848660292,485.8346502000035
498000,-1302672.1584140512,428.86758979355994
498500,-1302693.5592485627,467.13117841842785
499000,-1302680.3480035064,406.54457806386523
499500,-1302661.9359181116,412.41818963242326
500000,-1302691.4355309964,465.6506584041132
500500,-1302667.0706688021,438.82448127987965
501000,-1302673.7222342568,515.87938217611
501500,-1302673.379406278,327.2143383358818
502000,-1302653.3122559616,472.808329854213
502500,-1302655.3543857613,572.2037524691871
503000,-1302633.746051066,486.4023208121589
503500,-1302696.9269113587,406.5642483400957
504000,-1302670.7808683831,416.49544045707677
504500,-1302651.9146372378,416.1444256447758
505000,-1302669.5422148253,438.04641143281674
505500,-1302672.155860101,424.6301255869181
506000,-1302676.6993224998,377.49477420484936
506500,-1302683.5510675,318.34778891140525
507000,-1302667.8210675265,495.57244595086274
507500,-1302667.9429164182,383.7132304094406
508000,-1302666.2677106985,424.5149955311883
508500,-1302706.4340961727,429.2137714826095
509000,-1302708.626021792,333.2043638221906
509500,-1302678.6364057742,293.76262068618223
510000,-1302695.9377475332,288.72659399398333
510500,-1302710.9136004855,337.2883993171014
511000,-1302694.1315157244,346.29888854376895
511500,-1302681.9428755378,283.5117183490525
512000,-1302697.9534421235,339.83377169378497
512500,-1302691.2932400007,336.3897704727612
513000,-1302682.8523076207,339.66102864336983
513500,-1302702.995639618,400.96817101470504
514000,-1302686.9341328652,423.1207639524257
514500,-1302674.8545395425,340.5481341586662
515000,-1302709.178906315,543.5776997064368
515500,-1302690.5852781439,485.6860180731748
516000,-1302649.7483494086,315.0057786135513
516500,-1302689.8482639878,238.99730440761562
517000,-1302724.393671322,323.54527447707187
517500,-1302712.5686378009,332.7753949795061
518000,-1302717.47035467,323.4923207602721
518500,-1302697.2818780239,387.35552336649664
519000,-1302729.8198226828,538.8587283795835
519500,-1302690.2574634901,354.1245447461707
520000,-1302705.0562393053,307.77515792412186
520500,-1302701.2030746904,358.08802190212435
521000,-1302707.462885492,360.78003209493795
521500,-1302677.7111591573,343.45676337094454
522000,-1302663.260369541,339.03055826293087
522500,-1302666.2713680875,392.23383316141167
523000,-1302692.019759263,469.2467946464627
523500,-1302665.921297082,395.5587926663357
524000,-1302686.8826527824,294.08358566488283
524500,-1302664.4407758322,366.2602619498784
525000,-1302665.0452250303,400.98652993617594
525500,-1302652.4366183968,280.8125938064903
526000,-1302687.1642052461,404.05756195628646
526500,-1302672.878091203,499.7591572792626
527000,-1302656.7637060962,415.37072397647677
527500,-1302679.9500637585,292.0492716816811
528000,-1302708.9025361417,523.2869244432563
528500,-1302690.732089897,364.55742111469664
529000,-1302684.5815500768,449.8391827047794
529500,-1302705.9168115573,467.7392513505988
530000,-1302695.5833815485,424.1665507216748
530500,-1302668.4999321348,432.34519234869225
531000,-1302686.0149734046,456.7864385896217
531500,-1302685.1872219213,433.46682043663446
532000,-1302695.421893606,325.61278200291133
532500,-1302691.1858160866,344.5160697847447
533000,-1302682.3682403348,365.11978602008065
533500,-1302686.4144280818,411.71032923401395
534000,-1302699.8331546676,359.8016924184702
534500,-1302665.9442089142,304.69278421272406
535000,-1302711.4740267543,284.4616970231799
535500,-1302695.2323782141,333.6051623199966
536000,-1302683.7380338195,406.9213746844905
536500,-1302647.0563591942,490.0404599376062
537000,-1302666.6653559648,559.0161235130995
537500,-1302666.9133832545,495.09141090381564
538000,-1302671.6791243083,456.56699153455395
538500,-1302658.1623396897,429.8428946698216
539000,-1302696.8112525705,380.1260628518754
539500,-1302691.5805969688,432.0427408886408
540000,-1302688.902221895,329.4569388261187
540500,-1302690.1513458572,375.5604854282528
541000,-1302696.8313101127,398.42897932001574
541500,-1302693.610514867,325.4904725863183
542000,-1302680.304412045,280.9359492363408
542500,-1302690.6268124343,365.5674730779248
543000,-1302707.338986855,444.7627076970344
543500,-1302662.8055602203,316.0148730461463
544000,-1302681.19573182,500.1531708665938
544500,-1302673.0695052233,492.4571053032748
545000,-1302685.3805428527,457.70219908220076
545500,-1302625.0762051675,382.0210357038265
546000,-1302682.2469374035,453.84014262886956
546500,-1302669.393195035,383.449957551393
547000,-1302685.8127997306,340.30843983501404
547500,-1302652.8169030866,317.68588457419065
548000,-1302674.5154723078,440.68975488156605
548500,-1302680.8696810363,493.0820362945525
549000,-1302658.253785886,356.7171635112423
549500,-1302676.7472022993,513.6870223809622
550000,-1302650.8756828425,353.3393606079848
550500,-1302663.2574696334,501.191164129339
551000,-1302696.2171747992,406.47571920658385
551500,-1302703.6255130672,419.98934543975076
552000,-1302688.1294464963,380.1979619740157
552500,-1302684.6630715777,377.6673719634995
553000,-1302688.5387245286,387.9025445504477
553500,-1302689.4510052847,322.7071406170624
554000,-1302685.8869756677,409.39462843007226
554500,-1302675.388776813,529.3598968471825
555000,-1302692.045142669,440.3654889486363
555500,-1302679.289777975,335.6663637949649
556000,-1302651.089511676,349.4219664066774
556500,-1302674.3691398804,365.38019441782757
557000,-1302678.3545594376,303.3969353756941
557500,-1302689.824344882,198.5187588799184
558000,-1302698.4049529957,327.95726428396836
558500,-1302691.2689692178,443.9121601636241
559000,-1302651.804703045,415.51043932492485
559500,-1302668.8977164647,534.0164019196452
560000,-1302698.7792274484,432.2634641415405
560500,-1302713.081818237,448.1948421004643
561000,-1302691.126594385,336.40128547059743
561500,-1302694.2980413204,336.87582734954015
562000,-1302720.98695356,493.67308852070767
562500,-1302685.7357139844,368.23323838916883
563000,-1302675.6382120363,423.9505243245778
563500,-1302682.935290088,507.42365315653734
564000,-1302696.293409352,567.731979815655
564500,-1302661.2681885068,391.24205129741694
565000,-1302672.801992133,444.1177901678774
565500,-1302688.8659902425,430.0262038676364
566000,-1302655.7123162835,346.63262113448263
566500,-1302688.664926053,445.7352339740971
567000,-1302692.2801124474,432.1831117920561
567500,-1302658.8477007784,429.9889203404478
568000,-1302659.9532750777,371.5453089250303
568500,-1302654.1254184044,437.5810989337865
569000,-1302680.0877784144,390.77241171639446
569500,-1302679.3793680177,462.04074415461787
570000,-1302655.3228563587,388.9736371550979
570500,-1302680.675449138,456.85234189130705
571000,-1302697.224447616,411.35751340141735
571500,-1302641.4402652024,274.8461991665468
572000,-1302696.5297722984,386.9622468326876
572500,-1302682.93466814,327.8779270052821
573000,-1302698.2852902254,353.75930463789194
573500,-1302666.3515991657,334.0711241557644
574000,-1302693.1660020577,381.628197844408
574500,-1302678.5432913871,333.09781895572735
575000,-1302682.7529116385,393.01445035363344
575500,-1302681.7817698151,288.46051107068155
576000,-1302677.925181493,355.54260964600445
576500,-1302675.2090773147,401.5358576951926
577000,-1302701.5319313228,346.78434865377454
577500,-1302688.8132141836,353.3420514975997
578000,-1302676.4237149328,419.3444389115611
578500,-1302696.2407860006,429.53357848387896
579000,-1302688.39995201,475.00034941702273
579500,-1302664.5564584872,331.32148823911507
580000,-1302696.537883567,388.65635156447416
580500,-1302681.3092536551,375.0342584727446
581000,-1302692.8827911392,431.3931552143633
581500,-1302684.7717773956,405.0889433391422
582000,-1302695.7141423924,462.0988627120545
582500,-1302690.9339416628,390.69399987725956
583000,-1302639.0737478,299.8451270857185
583500,-1302696.1285961282,468.9614825812957
584000,-1302702.2728752906,401.7606220606997
584500,-1302687.321689396,400.56379538614624
585000,-1302693.9328947177,330.1005320817015
585500,-1302703.1246814686,528.2775383474748
586000,-1302666.5157442552,477.2881680076129
586500,-1302650.3126110828,424.6422094669014
587000,-1302697.6145742962,464.1158172305234
587500,-1302684.464024589,420.1947732028931
588000,-1302701.2542403874,390.3794679807466
588500,-1302673.5584181298,306.8446308114102
589000,-1302680.5430892,377.69352661460164
589500,-1302704.0782394153,379.91579135457596
590000,-1302696.2194419787,326.1260908740564
590500,-1302703.7107998107,385.9993571702424
591000,-1302683.2582784344,337.55322787286167
591500,-1302672.6300247111,282.70753400522824
592000,-1302701.2114362745,403.13665768532246
592500,-1302717.274925162,342.86128472959996
593000,-1302702.3300551341,266.428746484079
593500,-1302698.1802522854,350.55809175897593
594000,-1302681.266113215,431.8299724487856
594500,-1302674.792301529,317.4066163732079
595000,-1302653.6610537493,430.07013940385565
595500,-1302669.6866034602,459.10552050946905
596000,-1302641.7356558454,375.19149559567717
596500,-1302673.0463252221,371.627121606232
597000,-1302697.122305701,460.1642170094849
597500,-1302654.9272007023,393.68140870119703
598000,-1302701.3287287643,530.6238308097709
598500,-1302652.0981770926,342.47864966179884
599000,-1302692.0657821612,433.69769357568805
599500,-1302686.1612545184,430.1708673581303
600000,-1302706.141592269,572.5155026618256
600500,-1302651.1506049028,523.047851159017
601000,-1302639.85760806,564.770271383664
601500,-1302648.202610657,451.24631334205776
602000,-1302661.4757275335,393.6098481808667
602500,-1302663.455711224,445.24972295066453
603000,-1302701.2432161858,433.20788514788404
603500,-1302689.7487820701,428.01963599332583
604000,-1302681.383665849,341.9825351213583
604500,-1302695.883175359,403.63730241344877
605000,-1302693.3043896265,424.0716031821195
605500,-1302676.4791722833,361.0255406598479
606000,-1302668.6718190862,338.1212835263419
606500,-1302676.5630597363,407.0572563947919
607000,-1302694.8549760168,336.78815409163695
607500,-1302681.4903360768,374.00035007931626
608000,-1302675.597849886,317.38610779943224
608500,-1302678.6155792067,258.3391999256218
609000,-1302694.9737214441,362.9375516936271
609500,-1302703.6462124668,396.8409891966693
610000,-1302692.8128036216,293.77294462262887
610500,-1302694.0292450401,331.38803688248754
611000,-1302690.2992661002,454.78202275106634
611500,-1302698.9443064078,431.7698472715588
612000,-1302713.619999446,359.27377180044607
612500,-1302681.4076851208,451.1457163475595
613000,-1302695.2050802712,414.3313783109268
613500,-1302680.839110753,299.35287596141796
614000,-1302694.1756025045,343.84638557420607
614500,-1302681.3774772966,290.6800193683075
615000,-1302665.3767574974,370.91655005160686
615500,-1302689.0780704722,390.9580627127901
616000,-1302665.5548416178,352.1472302729003
616500,-1302662.8798950787,322.99917365499874
617000,-1302687.5111710725,348.8197066828278
617500,-1302695.8827387479,345.4921804782411
618000,-1302672.1806091864,419.13705319132714
618500,-1302660.096032865,446.7470613044676
619000,-1302649.885959502,395.39818646688576
619500,-1302685.5294534026,539.0967165094538
620000,-1302690.8219701902,535.0005813802476
620500,-1302659.7187272157,542.4348550578433
621000,-1302675.8788031468,414.030254222231
621500,-1302667.9104817843,399.6855031249658
622000,-1302686.7953825155,492.3803986296844
622500,-1302645.4330259457,449.0022207821417
623000,-1302682.2279619523,542.6823590942932
623500,-1302637.9343983743,386.1985834427856
624000,-1302658.8582638032,402.5096886126922
624500,-1302659.6165183906,409.824385217551
625000,-1302694.6581274373,375.0973546878931
625500,-1302697.3880852165,363.46155273513625
626000,-1302706.9017993694,386.52838769105614
626500,-1302687.02370031,242.15719247154456
627000,-1302700.543486761,368.36120011125104
627500,-1302704.7591985874,420.84210568205
628000,-1302674.6374522643,269.290218806176
628500,-1302669.9096324053,313.1536605088573
629000,-1302683.5516785092,328.4625735453932
629500,-1302685.7869050768,349.4731694112985
630000,-1302686.4466909363,382.41463837751394
630500,-1302672.9049383444,432.7549289156667
631000,-1302663.2524956702,260.62654372009587
631500,-1302687.9183011523,358.558167108461
632000,-1302658.2451097085,433.26807455164897
632500,-1302678.0247949676,351.3286450182117
633000,-1302665.0687344223,309.93197292148625
633500,-1302698.078362747,292.497903470777
634000,-1302692.9938034331,395.711470516322
634500,-1302703.4871550824,358.23683803733763
635000,-1302666.7961631443,393.06489497135533
635500,-1302649.3124121919,431.20253185861907
636000,-1302678.556621062,399.56286943193106
636500,-1302678.6030394554,328.6194729706166
637000,-1302697.8496423427,304.7284973772099
637500,-1302681.5480023478,335.75368270689523
638000,-1302708.360195967,339.987604715467
638500,-1302680.2645361589,376.18166298845654
639000,-1302645.4541922084,368.3622243970169
639500,-1302685.7914511606,510.207964382262
640000,-1302677.7972498229,375.85739400278186
640500,-1302698.027551411,483.78590085069175
641000,-1302698.7204601471,421.7376638689733
641500,-1302668.029497869,365.3524433190226
642000,-1302696.7396696722,322.4767867114926
642500,-1302703.4803657196,409.8569701952548
643000,-1302681.4788291622,321.9941867503013
643500,-1302705.9192898013,368.11710677770645
644000,-1302699.3494860977,215.27504810831303
644500,-1302706.8000858144,263.78761158472173
645000,-1302712.4470015138,303.88909160985514
645500,-1302701.258590877,402.97563709175427
646000,-1302694.3311605053,359.39784873182356
646500,-1302671.7219890163,289.386626155172
647000,-1302693.402686843,310.20038932127744
647500,-1302663.5096795221,283.91919397309596
648000,-1302680.154022105,313.47836221309666
648500,-1302709.4180811765,358.7141849106379
649000,-1302689.329208471,320.2147784397608
649500,-1302662.3595868757,331.6999276176342
650000,-1302682.9029516124,412.0721200105659
650500,-1302695.410591476,432.66186820093316
651000,-1302684.369897222,416.09013897116165
651500,-1302698.07910113,550.3433326772688
652000,-1302661.9707216856,422.8852174941932
652500,-1302672.133213112,435.6519488605972
653000,-1302674.0372541377,381.8945648118235
653500,-1302675.8740809562,355.7581962013295
654000,-1302692.0818798025,610.7755221108943
654500,-1302693.134875985,386.28474564051
655000,-1302640.518695104,332.1855948640933
655500,-1302653.9105339479,436.69704905033683
656000,-1302664.2307744094,389.6992910012508
656500,-1302669.394678627,383.7206048291643
657000,-1302709.028616634,445.11665183903125
657500,-1302668.423455185,378.31216664462045
658000,-1302663.13591189,360.24846220431897
658500,-1302701.593360148,511.4218377176777
659000,-1302682.769272616,352.53913454048165
659500,-1302679.236184209,429.7131990024464
660000,-1302666.8751725794,360.24177370745304
660500,-1302683.0891723558,387.1011224176017
661000,-1302691.7344746653,409.91775827518126
661500,-1302698.3627701194,525.0594061944456
662000,-1302700.5717053374,491.1051340562181
662500,-1302678.2527975328,414.574054166675
663000,-1302658.5700880387,335.5212360598404
663500,-1302658.733596326,398.2497934875103
664000,-1302680.3175341224,485.7630655585944
664500,-1302677.281424089,336.5741234063521
665000,-1302698.2463803557,503.95401885945756
665500,-1302660.5727995308,457.0619558250435
666000,-1302681.0780505368,367.6987490114813
666500,-1302681.2836083174,351.2215174778869
667000,-1302657.9543993818,416.9907172927056
667500,-1302670.821048939,396.73355547626005
668000,-1302663.0842360752,325.80560403455604
668500,-1302680.5025683136,398.18100110325094
669000,-1302675.7151272756,340.5279443953787
669500,-1302643.1516285893,338.25762727704114
670000,-1302679.6533912453,483.39616926537985
670500,-1302674.1878263268,378.7734878956612
671000,-1302691.3079625752,495.75529128092097
671500,-1302673.4196057045,398.42170688310216
672000,-1302649.685397128,382.2298403198951
